student_id,name,branch,guardian_contact,mentor_id,rolling_attendance_90d,overall_avg_score,max_attempts_overall,avg_score_Mathematics-I,avg_score_Physics,avg_score_Programming,amount_due,amount_paid,status,overdue_days,risk_score,risk_reasons,risk_band
2594,Vanya Bhakta,Civil,9876540594,1044,91.11111111111111,62.336666666666666,3,73.78,34.983333333333334,78.24666666666667,150000,150000,Paid,29,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2595,Peter Goda,Mechanical,9876540595,1027,96.66666666666667,78.83333333333333,3,81.67,73.42666666666666,81.40333333333334,150000,150000,Paid,39,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2596,Theodore Mand,Electronics,9876540596,1039,96.66666666666667,74.09111111111112,3,79.76666666666667,66.05333333333333,76.45333333333333,150000,150000,Paid,54,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2597,Mitesh Babu,Mechanical,9876540597,1045,97.77777777777777,70.46333333333332,3,73.10666666666667,73.53666666666666,64.74666666666667,150000,150000,Paid,25,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2598,Harinakshi Gopal,Electronics,9876540598,1043,91.11111111111111,76.71333333333332,3,84.09666666666668,83.81333333333333,62.23,150000,150000,Paid,64,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2599,Anusha Thaker,Civil,9876540599,1043,94.44444444444444,74.27222222222223,3,62.36000000000001,82.83999999999999,77.61666666666666,150000,150000,Paid,19,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2600,Saumya Sur,Electrical,9876540600,1041,97.77777777777777,79.43444444444444,3,70.39333333333333,85.29,82.62,150000,150000,Paid,39,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2601,Urvashi Sandal,Electrical,9876540601,1021,95.55555555555556,71.38555555555556,3,82.98333333333333,85.52666666666666,45.64666666666667,150000,150000,Paid,29,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2602,Yashica Dar,Computer Science,9876540602,1006,91.11111111111111,67.23333333333333,3,80.19666666666666,38.95333333333333,82.55,150000,150000,Paid,25,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2603,Netra Dasgupta,Civil,9876540603,1009,74.44444444444444,81.18222222222222,3,82.04666666666667,73.85000000000001,87.64999999999999,150000,150000,Paid,69,85,"Attendance 74.44% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2604,Bhavya Loyal,Electronics,9876540604,1015,94.44444444444444,81.19333333333333,3,87.69,74.16000000000001,81.73,150000,150000,Paid,47,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2605,Harini Dugar,Electronics,9876540605,1004,96.66666666666667,77.42,3,76.93,76.94,78.39,150000,150000,Paid,68,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2606,Pavani Dube,Mechanical,9876540606,1029,95.55555555555556,65.11333333333333,3,26.94333333333333,89.94333333333334,78.45333333333333,150000,150000,Paid,24,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2607,Zaitra Doctor,Mechanical,9876540607,1001,97.77777777777777,58.40111111111111,3,31.3,74.06,69.84333333333333,150000,0,Overdue,132,100,"Overall Avg Score 58.40% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Red
2608,Rishi Golla,Computer Science,9876540608,1000,97.77777777777777,63.29,3,84.70333333333333,30.963333333333335,74.20333333333333,150000,150000,Paid,57,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2609,Zashil Chakrabarti,Mechanical,9876540609,1038,96.66666666666667,64.78222222222222,3,81.67666666666666,41.66,71.01,150000,150000,Paid,18,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2610,Finn Kalla,Mechanical,9876540610,1037,94.44444444444444,79.65444444444444,3,77.61,77.92333333333333,83.43,150000,0,Overdue,129,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2611,Vrinda Pau,Computer Science,9876540611,1009,97.77777777777777,71.88222222222223,3,77.46,77.30666666666667,60.879999999999995,150000,150000,Paid,18,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2612,Watika Pandya,Electrical,9876540612,1031,96.66666666666667,81.25555555555555,3,75.11333333333333,82.69666666666667,85.95666666666666,150000,150000,Paid,51,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2613,Akshay Dube,Electrical,9876540613,1024,93.33333333333333,73.35666666666667,3,57.73,82.65333333333332,79.68666666666667,150000,150000,Paid,31,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2614,Gagan Kala,Electronics,9876540614,1023,93.33333333333333,74.76111111111112,3,81.22000000000001,72.22666666666667,70.83666666666666,150000,0,Overdue,76,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2615,Jeet Cheema,Electrical,9876540615,1020,96.66666666666667,77.4511111111111,3,78.81,67.16,86.38333333333333,150000,150000,Paid,26,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2616,Wriddhish Sankar,Civil,9876540616,1043,95.55555555555556,69.79333333333334,3,77.04,66.97,65.37,150000,150000,Paid,55,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2617,Chakradev Guha,Mechanical,9876540617,1022,92.22222222222223,74.91222222222223,3,70.25,75.79333333333334,78.69333333333333,150000,150000,Paid,58,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2618,Jagdish Aggarwal,Civil,9876540618,1015,77.77777777777779,74.69222222222223,3,69.64666666666666,66.46,87.97000000000001,150000,150000,Paid,56,85,"Attendance 77.78% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2619,Bhavika Samra,Computer Science,9876540619,1015,95.55555555555556,78.82333333333332,3,87.02,74.63333333333333,74.81666666666666,150000,150000,Paid,24,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2620,Balhaar Chad,Electrical,9876540620,1044,76.66666666666667,79.08999999999999,3,77.32333333333334,75.61,84.33666666666666,150000,150000,Paid,52,85,"Attendance 76.67% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2621,Kashish Dhingra,Electronics,9876540621,1002,95.55555555555556,73.4511111111111,3,69.12666666666667,77.60000000000001,73.62666666666667,150000,150000,Paid,65,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2622,Ranveer Bhavsar,Civil,9876540622,1029,95.55555555555556,47.17111111111112,3,37.1,74.15333333333334,30.26,150000,150000,Paid,36,100,"Overall Avg Score 47.17% (35-50%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Red
2623,Sarthak Barman,Electronics,9876540623,1028,94.44444444444444,76.40555555555555,3,73.32666666666667,82.38666666666667,73.50333333333333,150000,150000,Paid,39,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2624,Janaki Panchal,Computer Science,9876540624,1002,96.66666666666667,81.75333333333333,3,89.53666666666668,82.20666666666666,73.51666666666667,150000,150000,Paid,20,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2625,Unnati Patla,Civil,9876540625,1019,93.33333333333333,57.333333333333336,3,74.62333333333333,28.853333333333335,68.52333333333333,150000,150000,Paid,45,85,"Overall Avg Score 57.33% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2626,Ojas Bajaj,Electronics,9876540626,1034,94.44444444444444,69.38777777777779,3,38.45,77.84,91.87333333333333,150000,150000,Paid,20,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2627,Maanav Shenoy,Electronics,9876540627,1048,94.44444444444444,73.58444444444444,3,73.91666666666667,74.79333333333334,72.04333333333334,150000,150000,Paid,69,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2628,Harrison Oommen,Electronics,9876540628,1048,92.22222222222223,73.65777777777777,3,74.76666666666667,80.37666666666667,65.83,150000,150000,Paid,17,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2629,Ekapad Narang,Electrical,9876540629,1001,95.55555555555556,64.95111111111112,3,29.736666666666668,85.46,79.65666666666667,150000,150000,Paid,27,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2630,Sathvik Narasimhan,Mechanical,9876540630,1025,96.66666666666667,77.83555555555556,3,76.00333333333333,74.52,82.98333333333333,150000,150000,Paid,72,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2631,Ekantika More,Civil,9876540631,1032,94.44444444444444,81.62777777777778,3,80.51,86.64666666666666,77.72666666666667,150000,150000,Paid,69,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2632,Reva Dixit,Computer Science,9876540632,1023,95.55555555555556,74.53777777777778,3,75.21333333333332,75.41000000000001,72.99,150000,150000,Paid,43,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2633,Ojasvi Ghose,Civil,9876540633,1048,98.88888888888889,56.00333333333333,3,29.176666666666666,65.26333333333334,73.57000000000001,150000,150000,Paid,44,85,"Overall Avg Score 56.00% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2634,Qasim Rajan,Computer Science,9876540634,1031,77.77777777777779,74.36555555555555,3,63.60333333333333,82.89,76.60333333333334,150000,150000,Paid,34,85,"Attendance 77.78% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2635,Kala Deep,Civil,9876540635,1009,93.33333333333333,78.71333333333332,3,72.44333333333333,84.94,78.75666666666666,150000,150000,Paid,53,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2636,Pallavi Malhotra,Electrical,9876540636,1021,98.88888888888889,61.72555555555555,3,67.56,36.63333333333333,80.98333333333333,150000,150000,Paid,69,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2637,Ridhi Krish,Electrical,9876540637,1010,96.66666666666667,68.38333333333334,3,61.150000000000006,69.44333333333333,74.55666666666667,150000,0,Overdue,139,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2638,Dalaja Vohra,Mechanical,9876540638,1032,93.33333333333333,79.71555555555557,3,78.48,80.82666666666667,79.83999999999999,150000,150000,Paid,15,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2639,Jack Pradhan,Electrical,9876540639,1018,96.66666666666667,64.32555555555557,3,77.2,34.35,81.42666666666666,150000,150000,Paid,18,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2640,Inaya Jaggi,Electronics,9876540640,1029,91.11111111111111,82.2088888888889,3,84.62,76.32000000000001,85.68666666666667,150000,0,Overdue,79,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2641,Gopal Grover,Electronics,9876540641,1021,94.44444444444444,62.800000000000004,3,73.68666666666667,40.28666666666667,74.42666666666666,150000,150000,Paid,52,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2642,Vamakshi Kala,Electrical,9876540642,1005,94.44444444444444,59.47999999999999,3,75.96333333333334,29.14333333333333,73.33333333333333,150000,150000,Paid,19,70,"Overall Avg Score 59.48% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2643,Jatin Apte,Electronics,9876540643,1022,90.0,58.32888888888889,3,63.29666666666666,74.47,37.22,150000,150000,Paid,24,70,"Overall Avg Score 58.33% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2644,Gaurika Narain,Computer Science,9876540644,1021,94.44444444444444,79.99555555555555,3,69.0,85.36333333333333,85.62333333333333,150000,150000,Paid,34,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
